시설년도,위치코드,시설구분1,시설구분2,쉼터명칭,도로명주소,지번주소,시설면적,이용가능인원,비고,경도,위도,선풍기보유대수,에어컨보유대수,야간운영여부,휴일운영여부,숙박가능여부,관리부서명,관리부서전화번호
2025,1114068000,공공시설,복지?문화?체육시설,손기정어린이도서관,서울특별시 중구 손기정로 101,서울특별시 중구 만리동2가 6-1,445,111,"월요일, 공휴일 휴관",126.9647557,37.5551649,0,5,N,N,N,,02-3396-4474
2025,1114068000,특정계층이용시설,회원이용시설,중림경로당,서울특별시 중구 손기정로 101-5 ,서울특별시 중구 만리동1가 57-36,119.81,30,,126.9660121,37.5568741,0,0,,,,,02-3396-4474
2025,1114068000,특정계층이용시설,회원이용시설,충정경로당(임대),서울특별시 중구 중림로4길 41,서울특별시 중구 중림동 201,69,30,,126.9646435,37.5571804,3,2,N,N,N,,02-3396-4474
2025,1114068000,공공시설,복지?문화?체육시설,중림종합사회복지관,서울특별시 중구 서소문로6길 16,서울특별시 중구 중림동 155-1,30,30,,126.9660708,37.5594606,1,3,N,Y,N,,02-3396-4474
2025,1114068000,특정계층이용시설,회원이용시설,삼성사이버경로당,서울특별시 중구 중림로 10,서울특별시 중구 중림동 200,227,70,,126.9652972,37.5582144,7,2,N,N,N,,02-3396-4474
2025,1114068000,공공시설,공공청사,중림동주민센터,서울특별시 중구 만리재로 175,서울특별시 중구 만리동2가 273,49.54,30,특보 시 주말 공휴일 9시~18시 운영,126.964457,37.554846,0,8,N,N,N,,02-3396-4474
2025,1117051000,특정계층이용시설,회원이용시설,후암미주아파트경로당,서울특별시 용산구 후암로 71-1 (라이프미주아파트 4동),서울특별시 용산구 후암동 423-1,,30,,126.975513,37.551465,3,1,N,N,N,,02-2199-7002
2025,1117051000,공공시설,공공청사,후암동주민센터,서울특별시 용산구 후암로 32-6 ,서울특별시 용산구 후암동 244-109,658,80,,126.9781637,37.5486911,10,5,Y,Y,N,,02-2199-7002
2025,1117051000,특정계층이용시설,회원이용시설,양짓말경로당,서울특별시 용산구 후암로13가길 25,서울특별시 용산구 후암동 239-1,340,100,,126.976385,37.5481297,4,2,Y,Y,N,,02-2199-7002
2025,1117051000,특정계층이용시설,회원이용시설,활터골경로당,서울특별시 용산구 신흥로20길 55,서울특별시 용산구 후암동 406-43,77,40,,126.983983,37.5478678,3,2,N,N,N,,02-2199-7002
2025,1117052000,공공시설,공공청사,용산2가동주민센터,서울특별시 용산구 신흥로 90,서울특별시 용산구 용산동2가 11-13,392,100,,126.985461,37.5459239,4,2,Y,Y,N,,02-2199-7002
2025,1117052000,특정계층이용시설,회원이용시설,용암경로당,서울특별시 용산구 신흥로3가길 21-7 ,서울특별시 용산구 용산동2가 5-66,314,90,,126.984648,37.5410043,5,6,N,N,N,,02-2199-7002
2025,1117052000,특정계층이용시설,회원이용시설,용산2가경로당,서울특별시 용산구 신흥로16길 18,서울특별시 용산구 용산동2가 25,152,75,,126.987555,37.5448429,4,2,N,N,N,,02-2199-7002
2025,1117052000,특정계층이용시설,회원이용시설,신흥경로당,서울특별시 용산구 신흥로25가길 2,서울특별시 용산구 용산동2가 1-136,132,60,,126.983238,37.544511,2,4,N,N,N,,02-2199-7002
2025,1117053000,공공시설,공공청사,남영동주민센터,서울특별시 용산구 두텁바위로 25,서울특별시 용산구 갈월동 51-19,264,66,,126.9748099,37.5457462,1,1,N,Y,N,,02-2199-7002
2025,1117053000,특정계층이용시설,회원이용시설,갈월경로당,서울특별시 용산구 두텁바위로1길 13,서울특별시 용산구 갈월동 23-1,167,41,,126.973104,37.5456527,3,1,N,N,N,,02-2199-7002
2025,1117053000,특정계층이용시설,회원이용시설,남영경로당,서울특별시 용산구 한강대로72길 21-15 ,서울특별시 용산구 남영동 108-3,136,40,,126.9743518,37.5413116,3,2,N,N,N,,02-2199-7002
2025,1117052000,특정계층이용시설,회원이용시설,동자경로당,서울특별시 용산구 한강대로104길 30-4 ,서울특별시 용산구 동자동 24-11,198,40,,126.973845,37.550116,4,2,N,N,N,,02-2199-7002
2025,1117053000,공공시설,복지?문화?체육시설,갈월종합사회복지관,서울특별시 용산구 두텁바위로 25,서울특별시 용산구 갈월동 51-19,115,17,*특보 발령 시 연장운영(주말 13:00~17:00),126.9747859,37.5457796,1,1,N,Y,N,,02-2199-7002
2025,1117055500,공공시설,공공청사,청파동주민센터,서울특별시 용산구 청파로49길 6,서울특별시 용산구 청파동2가 91-1,"2,136.00",50,,126.969981,37.5453261,0,1,Y,Y,N,,02-2199-7002
2025,1117055500,특정계층이용시설,회원이용시설,구립청파노인복지관,서울특별시 용산구 청파로83길 26,서울특별시 용산구 서계동 33-49,290,50,*특보 발령 시 연장운영(주말 13:00~17:00),126.967693,37.5519748,2,1,,,,,02-2199-7002
2025,1117055500,특정계층이용시설,회원이용시설,청파2동경로당,서울특별시 용산구 청파로49길 34,서울특별시 용산구 청파동2가 35-20,203,30,,126.968465,37.5454608,3,1,Y,N,N,,02-2199-7002
2025,1117055500,특정계층이용시설,회원이용시설,서계제1경로당,서울특별시 용산구 효창원로104길 7,서울특별시 용산구 서계동 259-2,55,20,,126.964219,37.5508025,5,2,Y,Y,N,,02-2199-7002
2025,1117055500,특정계층이용시설,회원이용시설,서계경로당,서울특별시 용산구 만리재로28길 5-22 ,서울특별시 용산구 서계동 238-49,299,50,,126.9653096,37.5531567,4,2,N,N,N,,02-2199-7002
2025,1117056000,공공시설,복지?문화?체육시설,용산꿈나무종합타운,서울특별시 용산구 백범로 329,서울특별시 용산구 원효로1가 25,30,10,,126.9652971,37.5387779,6,2,Y,Y,N,,02-2199-7002
2025,1117056000,특정계층이용시설,회원이용시설,원일경로당,서울특별시 용산구 원효로67길 13,서울특별시 용산구 원효로2가 8-4,114,30,,126.963864,37.5375578,5,2,N,N,N,,02-2199-7002
2025,1117056000,공공시설,공공청사,원효로1동주민센터,서울특별시 용산구 백범로 350,서울특별시 용산구 문배동 19-2,400,80,,126.9676862,37.5372513,8,3,Y,Y,N,,02-2199-7002
2025,1117057000,특정계층이용시설,회원이용시설,산천아파트경로당,"서울특별시 용산구 새창로8길 157 (한강타운 어린이집,경로당)",서울특별시 용산구 산천동 204,,27,,126.949965,37.535912,6,1,N,N,N,,02-2199-7002
2025,1117057000,특정계층이용시설,회원이용시설,리버힐삼성임대아파트경로당,서울특별시 용산구 효창원로13길 7,서울특별시 용산구 산천동 194,129,20,,126.9520895,37.5356934,2,3,N,N,N,,02-2199-7002
2025,1117057000,특정계층이용시설,회원이용시설,청심경로당,서울특별시 용산구 효창원로 6,서울특별시 용산구 원효로4가 136-1,132,20,,126.950617,37.5338227,5,2,N,N,N,,02-2199-7002
2025,1117057000,특정계층이용시설,회원이용시설,원효로경로당,서울특별시 용산구 원효로41가길 14-19 ,서울특별시 용산구 원효로3가 1-139,75,20,,126.956884,37.5347983,4,2,N,N,N,,02-2199-7002
2025,1117057000,공공시설,공공청사,원효2동주민센터,서울특별시 용산구 효창원로8길 3,서울특별시 용산구 산천동 81-1,998,20,,126.9514952,37.5343838,10,5,Y,Y,N,,02-2199-7002
2025,1117058000,특정계층이용시설,회원이용시설,효창파크푸르지오아파트경로당,서울특별시 용산구 백범로 260,서울특별시 용산구 효창동 274,,,,126.957877,37.54057,2,1,N,N,N,,02-2199-7002
2025,1117058000,특정계층이용시설,회원이용시설,효창한신아파트경로당,서울특별시 용산구 백범로45길 9-11 (한신아파트 한신아파트경로당),서울특별시 용산구 효창동 5-145,,20,,126.957638,37.541907,2,1,N,N,N,,02-2199-7002
2025,1117058000,특정계층이용시설,회원이용시설,효창동제1경로당,서울특별시 용산구 임정로11길 9,서울특별시 용산구 효창동 5-712,130,32,,126.9585379,37.5428085,4,2,Y,N,N,,02-2199-7002
2025,1117058000,공공시설,공공청사,효창동주민센터,서울특별시 용산구 효창원로 161,서울특별시 용산구 효창동 255-5,144,36,,126.9618506,37.5424679,10,1,Y,Y,N,,02-2199-7002
2025,1117059000,특정계층이용시설,회원이용시설,도원삼성아파트제2경로당,서울특별시 용산구 새창로8길 7,서울특별시 용산구 도원동 25,103,30,,126.9563989,37.5397345,4,2,N,N,N,,02-2199-7002
2025,1117059000,특정계층이용시설,회원이용시설,송학당경로당,서울특별시 용산구 효창원로37라길 11,서울특별시 용산구 용문동 38-206,163,50,,126.9581749,37.537888,4,2,Y,N,N,,02-2199-7002
2025,1117059000,공공시설,공공청사,용문동주민센터,서울특별시 용산구 새창로12길 13,서울특별시 용산구 도원동 4-5,"3,989.00",20,,126.9575324,37.5389418,7,4,Y,Y,N,,02-2199-7002
2025,1117062500,특정계층이용시설,회원이용시설,용산파크이편한세상아파트경로당,서울특별시 용산구 한강대로53길 16,서울특별시 용산구 한강로2가 417,,,,126.970765,37.534025,2,2,N,N,N,,02-2199-7002
2025,1117062500,특정계층이용시설,회원이용시설,용산파크자이경로당,서울특별시 용산구 한강대로 205,서울특별시 용산구 한강로1가 50-1,,,,126.972683,37.53662,2,2,N,N,N,,02-2199-7002
2025,1117062500,특정계층이용시설,회원이용시설,한강우람경로당,서울특별시 용산구 한강대로53길 1-8 ,서울특별시 용산구 한강로2가 296-1,66,33,,126.9710246,37.5330307,3,1,N,N,N,,02-2199-7006
2025,1117062500,특정계층이용시설,회원이용시설,삼오경로당,서울특별시 용산구 한강대로 60,서울특별시 용산구 한강로3가 44-6,97,24,,126.9652337,37.5260071,2,2,N,Y,N,,02-2199-7002
2025,1117062500,특정계층이용시설,회원이용시설,한강로3가경로당,서울특별시 용산구 한강대로7길 17-16 ,서울특별시 용산구 한강로3가 40-1007,106,26,,126.9604,37.5261,3,2,N,N,N,,02-2199-7002
2025,1117062500,특정계층이용시설,회원이용시설,한강로2가경로당,서울특별시 용산구 서빙고로20길 19,서울특별시 용산구 한강로3가 65-392,105,46,,126.967739,37.5235845,2,1,N,N,N,,02-2199-7002
2025,1117062500,공공시설,공공청사,한강로동주민센터,,서울특별시 용산구 한강로2가 425,282,70,,126.9692302,37.5281193,10,1,Y,Y,N,,02-2199-7002
2025,1117062500,특정계층이용시설,회원이용시설,삼각지경로당,서울특별시 용산구 이태원로2길 5,서울특별시 용산구 용산동3가 1-6,66,46,,126.975315,37.5346957,3,2,N,N,N,,02-2199-7002
2025,1117063000,특정계층이용시설,회원이용시설,이촌1동2경로당,서울특별시 용산구 이촌로75길 12-12 ,서울특별시 용산구 이촌동 301-147,178,30,,126.9746613,37.5202504,4,3,Y,Y,N,,02-2199-7002
2025,1117063000,공공시설,공공청사,이촌1동주민센터,서울특별시 용산구 이촌로71길 24,서울특별시 용산구 이촌동 301-82,581,30,,126.973057,37.5211982,13,1,Y,Y,N,,02-2199-7002
2025,1117064000,특정계층이용시설,회원이용시설,이촌2동할머니경로당,서울특별시 용산구 이촌로2가길 122,서울특별시 용산구 이촌동 395,69,20,,126.9547534,37.525422,2,1,N,N,N,,02-2199-7002
2025,1117064000,공공시설,공공청사,이촌2동주민센터,서울특별시 용산구 이촌로18길 20,서울특별시 용산구 이촌동 206-2,"3,183.00",100,,126.954672,37.5262199,5,1,Y,Y,N,,02-2199-7002
2025,1117065000,특정계층이용시설,회원이용시설,이태원남부경로당,서울특별시 용산구 이태원로17길 12 (대한노인회영산지부),서울특별시 용산구 이태원동 168-2,,38,,126.991495,37.534899,2,1,N,N,N,,02-2199-7002
2025,1117065000,특정계층이용시설,회원이용시설,이태원1동경로당,서울특별시 용산구 이태원로23길 19,서울특별시 용산구 이태원동 116-11,145,80,주말 연장쉼터는 여자방만 운영,126.9924493,37.5352909,3,2,N,N,N,,02-2199-7002
2025,1117065000,공공시설,공공청사,이태원1동주민센터,서울특별시 용산구 보광로 104-6 ,서울특별시 용산구 이태원동 100-3,804,80,,126.9950081,37.5324757,5,2,Y,Y,N,,02-2199-7002
2025,1117066000,특정계층이용시설,회원이용시설,이태원중부경로당,서울특별시 용산구 회나무로6길 11-8,서울특별시 용산구 이태원동 286-1,,14,,126.989313,37.538439,4,1,N,N,N,,02-2199-7002
2025,1117066000,특정계층이용시설,회원이용시설,조양경로당,서울특별시 용산구 녹사평대로40나길 38-3 ,서울특별시 용산구 이태원동 392-4,158,60,"주말 연장쉼터의 경우, 남자방은 11~15시, 여자방은 13~17시 운영",126.988892,37.5363017,6,2,Y,Y,,,02-2199-7002
2025,1117066000,공공시설,공공청사,이태원2동주민센터,서울특별시 용산구 회나무로13길 58,서울특별시 용산구 이태원동 255-54,558,50,,126.990147,37.5419222,3,1,Y,Y,N,,02-2199-7002
2025,1117066000,특정계층이용시설,회원이용시설,이태원북부경로당,서울특별시 용산구 회나무로13길 32,서울특별시 용산구 이태원동 255-2,230,80,,126.98975,37.5407394,8,2,N,N,N,,02-2199-7002
2025,1117068500,특정계층이용시설,회원이용시설,한남리버탑아파트경로당,"서울특별시 용산구 독서당로6길 16 (리버탑아파트 한남리버탑아파트경로당,관리사무소)",서울특별시 용산구 한남동 802,,59,,127.008169,37.529729,2,1,N,N,N,,02-2199-7002
2025,1117068500,특정계층이용시설,회원이용시설,한남동제1경로당,서울특별시 용산구 한남대로 48-7 ,서울특별시 용산구 한남동 257-9,132,40,주말 연장쉼터는 여자방(2층)만 운영,127.008409,37.5333378,5,2,N,Y,N,,02-2199-7002
2025,1117068500,특정계층이용시설,회원이용시설,한일경로당,서울특별시 용산구 이태원로54길 68-4 ,서울특별시 용산구 한남동 684-15,161,40,,127.000862,37.5354193,3,1,N,N,N,,02-2199-7002
2025,1117068500,특정계층이용시설,회원이용시설,한남시범아파트경로당,서울특별시 용산구 독서당로34길 22,서울특별시 용산구 한남동 1-349,65,30,,127.012347,37.539158,2,1,N,N,N,,02-2199-7002
2025,1117068500,공공시설,공공청사,한남동주민센터,서울특별시 용산구 대사관로5길 1,서울특별시 용산구 한남동 685-43,"2,343.00",50,,127.0004574,37.5345375,3,5,Y,Y,N,,02-2199-7002
2025,1117068500,특정계층이용시설,회원이용시설,매봉경로당,서울특별시 용산구 한남대로40길 32,서울특별시 용산구 한남동 726-250,233,40,,127.0037308,37.5432775,4,2,N,N,N,,02-2199-7002
2025,1117068500,특정계층이용시설,회원이용시설,시립용산노인종합복지관,서울특별시 용산구 독서당로11길 16,서울특별시 용산구 한남동 108,151,22,*특보 발령 시 연장운영(주말 13:00~17:00),127.0064579,37.531341,0,1,N,Y,N,,02-2199-7002
2025,1117069000,특정계층이용시설,회원이용시설,서빙고할머니경로당,서울특별시 용산구 녹사평대로14길 8,서울특별시 용산구 서빙고동 50-1,69,20,,126.9938025,37.523381,3,1,N,N,N,,02-2199-7002
2025,1117069000,특정계층이용시설,회원이용시설,신동아아파트경로당(서빙고),서울특별시 용산구 이촌로 347,서울특별시 용산구 서빙고동 241-21,83,20,,126.98739,37.5180923,2,1,N,N,N,,02-2199-7002
2025,1117069000,특정계층이용시설,회원이용시설,서빙고할아버지경로당,서울특별시 용산구 서빙고로59길 3-20 ,서울특별시 용산구 서빙고동 195-10,69,30,,126.9923072,37.5205369,6,1,N,N,N,,02-2199-7002
